latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
29.4558,76.86958,302.02,0.34,0.56,2025-01-08,2117,SNPP,SNPP,n,2,281.93,0.45,N,2
28.77708,76.9465,295.25,0.36,0.57,2025-01-08,2117,SNPP,SNPP,n,2,279.14,0.76,N,0
28.74328,76.92915,300.59,0.36,0.57,2025-01-08,2117,SNPP,SNPP,n,2,279.55,0.56,N,2
28.35792,77.24257,297.07,0.38,0.59,2025-01-08,2117,SNPP,SNPP,n,2,278.23,0.51,N,0
31.65344,74.17567,313.89,0.44,0.46,2025-01-08,2117,SNPP,SNPP,n,2,279.95,1.8,N,2
29.90932,74.9531,297.86,0.52,0.5,2025-01-08,2117,SNPP,SNPP,n,2,279.95,0.79,N,2
27.66835,76.13151,304.99,0.34,0.56,2025-01-08,2118,SNPP,SNPP,n,2,284.47,1.49,N,2
27.66755,76.13493,300.7,0.34,0.56,2025-01-08,2118,SNPP,SNPP,n,2,283.79,1.03,N,2
30.89465,77.70321,343.02,0.63,0.72,2025-01-09,0654,SNPP,SNPP,n,2,289.8,9.77,D,0
32.45543,76.55975,338.5,0.67,0.73,2025-01-09,0654,SNPP,SNPP,n,2,292.21,11.4,D,0
28.24345,77.93575,328.67,0.35,0.57,2025-01-09,0833,SNPP,SNPP,n,2,291.29,2.2,D,0
28.53153,77.77367,336.88,0.34,0.56,2025-01-09,0833,SNPP,SNPP,n,2,290.96,2.74,D,0
30.22131,77.32803,328,0.34,0.56,2025-01-09,0834,SNPP,SNPP,n,2,288.39,1.87,D,0
28.99465,76.65621,325.57,0.6,0.53,2025-01-09,0834,SNPP,SNPP,n,2,289.33,1.56,D,0
29.10552,77.18809,326.75,0.32,0.55,2025-01-09,0834,SNPP,SNPP,n,2,285.76,1.79,D,0
29.46706,77.1943,326.34,0.33,0.55,2025-01-09,0834,SNPP,SNPP,n,2,287.9,1.15,D,0
29.52692,77.42287,331.06,0.34,0.56,2025-01-09,0834,SNPP,SNPP,n,2,287.96,2.71,D,0
29.59155,77.44497,328.23,0.34,0.56,2025-01-09,0834,SNPP,SNPP,n,2,288.97,1.64,D,0
29.59198,77.44328,330.65,0.34,0.56,2025-01-09,0834,SNPP,SNPP,n,2,288.36,2.03,D,0
29.67764,78.37705,326.35,0.39,0.59,2025-01-09,0834,SNPP,SNPP,n,2,288.7,2.45,D,0
29.69872,77.92704,350.8,0.36,0.58,2025-01-09,0834,SNPP,SNPP,n,2,287.57,3.64,D,0
29.98792,77.44733,339.76,0.34,0.56,2025-01-09,0834,SNPP,SNPP,n,2,291.96,2.67,D,0
30.0217,77.33973,327.09,0.34,0.56,2025-01-09,0834,SNPP,SNPP,n,2,289.4,1.75,D,0
30.1822,77.2405,337.48,0.33,0.56,2025-01-09,0834,SNPP,SNPP,n,2,290.48,3.84,D,0
30.64102,78.46487,325.72,0.4,0.6,2025-01-09,0834,SNPP,SNPP,n,2,287.86,4.27,D,0
30.81289,78.45937,340.88,0.4,0.6,2025-01-09,0834,SNPP,SNPP,n,2,294.45,8.91,D,0
30.81695,78.45867,344.41,0.4,0.6,2025-01-09,0834,SNPP,SNPP,n,2,293.09,8.1,D,0
30.81658,78.45306,331.11,0.4,0.6,2025-01-09,0834,SNPP,SNPP,n,2,293.2,3.68,D,0
30.89086,76.37714,330.49,0.6,0.53,2025-01-09,0834,SNPP,SNPP,n,2,289.77,3.35,D,0
30.95814,74.49203,351.17,0.47,0.48,2025-01-09,0834,SNPP,SNPP,n,2,297.34,5.29,D,0
30.96255,74.49148,325.79,0.47,0.48,2025-01-09,0834,SNPP,SNPP,n,2,295.6,5.29,D,0
31.27952,75.10418,331.51,0.51,0.5,2025-01-09,0834,SNPP,SNPP,n,2,290.63,3.54,D,0
31.27843,75.10142,332.67,0.51,0.5,2025-01-09,0834,SNPP,SNPP,n,2,291.01,4.1,D,0
31.56739,77.56369,340.55,0.36,0.58,2025-01-09,0834,SNPP,SNPP,n,2,300.21,10.75,D,0
31.56711,77.55985,338.55,0.36,0.58,2025-01-09,0834,SNPP,SNPP,n,2,300.81,8.37,D,0
31.82538,75.58611,338.76,0.55,0.51,2025-01-09,0834,SNPP,SNPP,n,2,291.7,6.19,D,0
31.93493,75.68034,337.33,0.56,0.52,2025-01-09,0834,SNPP,SNPP,n,2,291.65,4.18,D,0
32.124,77.18873,367,0.35,0.57,2025-01-09,0834,SNPP,SNPP,h,2,303.93,15.98,D,0
32.00029,75.60372,329.66,0.56,0.51,2025-01-09,0834,SNPP,SNPP,n,2,291.37,4.41,D,0
32.12915,77.18674,356.34,0.35,0.57,2025-01-09,0834,SNPP,SNPP,l,2,285.05,9.74,D,0
32.48479,73.55666,335.45,0.43,0.46,2025-01-09,0835,SNPP,SNPP,n,2,292.12,4.14,D,0
32.7743,74.15515,329.29,0.47,0.48,2025-01-09,0835,SNPP,SNPP,n,2,293.09,3.51,D,0
32.75204,76.12032,325.44,0.61,0.53,2025-01-09,0835,SNPP,SNPP,l,2,299.89,8.32,D,0
32.76344,76.07751,335.05,0.61,0.53,2025-01-09,0835,SNPP,SNPP,n,2,292.04,5.61,D,0
32.75327,76.12579,326.37,0.61,0.54,2025-01-09,0835,SNPP,SNPP,l,2,298.99,5.56,D,0
32.75964,76.07819,328.13,0.61,0.53,2025-01-09,0835,SNPP,SNPP,n,2,294.89,6.97,D,0
32.45546,76.5583,339.4,0.32,0.55,2025-01-09,0835,SNPP,SNPP,n,2,300.88,6.67,D,0
31.30584,77.08638,299.8,0.53,0.42,2025-01-09,2058,SNPP,SNPP,n,2,276.44,0.83,N,0
31.04485,77.80605,306.2,0.39,0.44,2025-01-09,2058,SNPP,SNPP,n,2,274.79,1.01,N,0
31.04521,77.80202,295.21,0.39,0.44,2025-01-09,2058,SNPP,SNPP,n,2,274.62,0.88,N,0
30.8111,78.45831,296.84,0.43,0.46,2025-01-09,2058,SNPP,SNPP,n,2,278.75,0.93,N,0
29.90928,74.95037,304.97,0.45,0.39,2025-01-09,2058,SNPP,SNPP,n,2,280.6,0.92,N,2
28.72866,77.15738,297.8,0.4,0.44,2025-01-09,2058,SNPP,SNPP,n,2,282.09,0.43,N,2
32.06245,76.84467,305.84,0.51,0.41,2025-01-09,2058,SNPP,SNPP,n,2,272.94,1.34,N,0
27.0788,73.81869,295.78,0.44,0.38,2025-01-09,2059,SNPP,SNPP,n,2,283.67,0.57,N,2
27.66746,76.13164,304.45,0.55,0.43,2025-01-09,2059,SNPP,SNPP,n,2,284.13,1.75,N,2
28.00462,77.29556,326.22,0.51,0.41,2025-01-10,0814,SNPP,SNPP,n,2,287.28,2.26,D,0
30.93274,78.33939,347.27,0.42,0.45,2025-01-10,0815,SNPP,SNPP,n,2,295.54,11,D,0
30.93236,78.33572,331.28,0.42,0.45,2025-01-10,0815,SNPP,SNPP,n,2,293.17,4.41,D,0
31.36622,77.50347,327.44,0.57,0.43,2025-01-10,0815,SNPP,SNPP,n,2,293.63,3.74,D,0
31.49075,77.58678,347.08,0.39,0.44,2025-01-10,0815,SNPP,SNPP,n,2,299.3,4.56,D,0
31.56356,76.72384,327.08,0.52,0.42,2025-01-10,0815,SNPP,SNPP,n,2,292.29,3.48,D,0
31.55972,76.72442,332.53,0.52,0.42,2025-01-10,0815,SNPP,SNPP,n,2,292.36,3.04,D,0
28.40386,78.30885,331.94,0.39,0.44,2025-01-10,0815,SNPP,SNPP,n,2,291.99,2.74,D,0
28.5596,78.26683,330.68,0.39,0.44,2025-01-10,0815,SNPP,SNPP,n,2,290.63,1.98,D,0
28.78989,78.44802,331,0.4,0.44,2025-01-10,0815,SNPP,SNPP,n,2,291.37,1.86,D,0
28.99884,77.50627,326.22,0.54,0.42,2025-01-10,0815,SNPP,SNPP,n,2,290.05,3.13,D,0
29.25747,78.25575,326.86,0.39,0.44,2025-01-10,0815,SNPP,SNPP,n,2,290.22,2.38,D,0
29.25054,78.08089,338.81,0.39,0.44,2025-01-10,0815,SNPP,SNPP,n,2,290.91,6.12,D,0
29.48635,77.29384,326.48,0.53,0.42,2025-01-10,0815,SNPP,SNPP,n,2,289.07,2.05,D,0
29.72641,78.07171,339.01,0.39,0.44,2025-01-10,0815,SNPP,SNPP,n,2,292.07,7.59,D,0
29.74408,78.04186,327.49,0.39,0.44,2025-01-10,0815,SNPP,SNPP,n,2,290.3,2.68,D,0
29.94986,77.1458,327.27,0.53,0.42,2025-01-10,0815,SNPP,SNPP,n,2,288.08,4.37,D,0
29.97697,73.66962,330.36,0.4,0.37,2025-01-10,0815,SNPP,SNPP,n,2,292.93,2.25,D,0
30.04788,73.85432,332.06,0.4,0.37,2025-01-10,0815,SNPP,SNPP,n,2,293.79,2.48,D,0
30.81808,78.47569,329.34,0.42,0.45,2025-01-10,0815,SNPP,SNPP,n,2,296.61,7.71,D,0
30.84945,78.48524,329.53,0.42,0.46,2025-01-10,0815,SNPP,SNPP,n,2,296.51,5.14,D,0
30.93173,78.33926,328.63,0.42,0.45,2025-01-10,0815,SNPP,SNPP,n,2,291.79,3.27,D,0
30.93577,78.33768,346.63,0.42,0.45,2025-01-10,0815,SNPP,SNPP,n,2,291.68,8.61,D,0
32.39472,76.49831,339.98,0.52,0.42,2025-01-10,0816,SNPP,SNPP,n,2,282.57,9.5,D,0
32.51437,76.50758,340.61,0.52,0.42,2025-01-10,0816,SNPP,SNPP,n,2,287,7.45,D,0
32.63597,76.26267,331.38,0.51,0.41,2025-01-10,0816,SNPP,SNPP,n,2,293.91,4.15,D,0
32.63961,76.26104,325.02,0.51,0.41,2025-01-10,0816,SNPP,SNPP,n,2,294.99,4.15,D,0
32.89157,76.12642,335.85,0.51,0.41,2025-01-10,0816,SNPP,SNPP,n,2,292.58,5.87,D,0
32.99469,73.76027,330.02,0.41,0.37,2025-01-10,0816,SNPP,SNPP,n,2,293.13,2.05,D,0
32.97701,73.62795,333.95,0.41,0.37,2025-01-10,0816,SNPP,SNPP,n,2,295.92,5.03,D,0
32.39521,76.50255,351.29,0.52,0.42,2025-01-10,0816,SNPP,SNPP,n,2,286.27,9.5,D,0
32.39507,76.51891,327.43,0.39,0.36,2025-01-10,2039,SNPP,SNPP,n,2,258.62,4.01,N,0
32.51371,76.20448,298.34,0.39,0.36,2025-01-10,2039,SNPP,SNPP,n,2,258.85,0.81,N,0
32.39773,76.52376,348.71,0.39,0.36,2025-01-10,2039,SNPP,SNPP,n,2,261.73,4.01,N,0
32.39444,76.52303,325.76,0.39,0.36,2025-01-10,2039,SNPP,SNPP,n,2,258.76,4.01,N,0
32.39243,76.51397,324.53,0.39,0.36,2025-01-10,2039,SNPP,SNPP,n,2,261.58,2.47,N,0
32.01233,77.04189,322.52,0.38,0.36,2025-01-10,2039,SNPP,SNPP,n,2,270.22,2.09,N,0
32.01031,77.0331,297.4,0.38,0.36,2025-01-10,2039,SNPP,SNPP,n,2,269.42,0.95,N,0
32.00967,77.03714,298.64,0.38,0.36,2025-01-10,2039,SNPP,SNPP,n,2,270.31,0.95,N,0
31.92088,77.18896,306.66,0.38,0.36,2025-01-10,2039,SNPP,SNPP,n,2,276.54,1.24,N,0
31.77691,77.28542,306.58,0.38,0.36,2025-01-10,2039,SNPP,SNPP,n,2,273.5,1.25,N,0
31.6515,77.38845,307.19,0.39,0.36,2025-01-10,2039,SNPP,SNPP,n,2,264.26,1.04,N,0
27.66969,76.13096,301.59,0.38,0.36,2025-01-10,2040,SNPP,SNPP,n,2,284,1.18,N,2
27.66907,76.13483,301.44,0.38,0.36,2025-01-10,2040,SNPP,SNPP,n,2,283.05,0.88,N,2
29.27333,78.0332,336.75,0.39,0.36,2025-01-11,0756,SNPP,SNPP,n,2,288.76,3.52,D,0
29.31919,77.54142,329.83,0.38,0.36,2025-01-11,0756,SNPP,SNPP,n,2,287.79,2.61,D,0
29.39576,77.96593,330.64,0.39,0.36,2025-01-11,0756,SNPP,SNPP,n,2,288.73,1.68,D,0
29.55898,78.46693,328.39,0.39,0.36,2025-01-11,0756,SNPP,SNPP,n,2,291.95,2.15,D,0
29.48301,77.41638,329.74,0.38,0.36,2025-01-11,0756,SNPP,SNPP,n,2,288.94,4.1,D,0
29.48241,77.41244,326.42,0.38,0.36,2025-01-11,0756,SNPP,SNPP,n,2,288.19,2.62,D,0
29.62197,78.29375,325.02,0.39,0.36,2025-01-11,0756,SNPP,SNPP,n,2,292.78,1.47,D,0
29.47386,77.28829,327.34,0.38,0.36,2025-01-11,0756,SNPP,SNPP,n,2,279.75,1.7,D,0
29.53279,77.43096,328.24,0.38,0.36,2025-01-11,0756,SNPP,SNPP,n,2,284.75,1.4,D,0
29.26279,77.68519,331.99,0.39,0.36,2025-01-11,0756,SNPP,SNPP,n,2,283.9,2.92,D,0
29.60815,77.68472,329.53,0.39,0.36,2025-01-11,0756,SNPP,SNPP,n,2,282.67,5.92,D,0
29.60756,77.68076,325.22,0.39,0.36,2025-01-11,0756,SNPP,SNPP,n,2,283.16,5.22,D,0
29.66181,77.54801,328.89,0.39,0.36,2025-01-11,0756,SNPP,SNPP,n,2,284.37,2.39,D,0
29.66665,77.53485,329.33,0.38,0.36,2025-01-11,0756,SNPP,SNPP,n,2,286,2.95,D,0
29.74224,77.49663,328.97,0.38,0.36,2025-01-11,0756,SNPP,SNPP,n,2,290.88,2.05,D,0
29.83193,78.03636,329.46,0.39,0.36,2025-01-11,0756,SNPP,SNPP,n,2,292.84,1.61,D,0
29.77197,77.49079,329.43,0.38,0.36,2025-01-11,0756,SNPP,SNPP,n,2,289.38,2.58,D,0
29.95256,77.3863,340.28,0.38,0.36,2025-01-11,0756,SNPP,SNPP,n,2,282.26,3.79,D,0
29.65516,78.16763,329.96,0.39,0.36,2025-01-11,0756,SNPP,SNPP,n,2,292.83,2.73,D,0
29.37994,78.39101,326.56,0.39,0.36,2025-01-11,0756,SNPP,SNPP,n,2,288.27,2.42,D,0
28.3393,77.22258,301.18,0.46,0.39,2025-01-11,2021,SNPP,SNPP,n,2,281.01,0.77,N,0
32.68835,74.38096,346.11,0.42,0.45,2025-01-12,0738,SNPP,SNPP,n,2,290.73,5.3,D,0
32.08813,74.16002,296.23,0.46,0.63,2025-01-12,2001,SNPP,SNPP,n,2,280.28,1.11,N,2
30.6482,76.32441,296.25,0.33,0.55,2025-01-12,2001,SNPP,SNPP,n,2,281.26,0.35,N,0
30.65219,76.32251,297.76,0.33,0.55,2025-01-12,2001,SNPP,SNPP,n,2,281.25,0.62,N,0
29.90767,74.94513,300.79,0.39,0.6,2025-01-12,2002,SNPP,SNPP,n,2,281.62,0.54,N,2
29.90923,74.94396,296.96,0.39,0.6,2025-01-12,2002,SNPP,SNPP,n,2,280.91,0.52,N,2
29.90891,74.94811,299.92,0.39,0.59,2025-01-12,2002,SNPP,SNPP,n,2,281.49,0.52,N,2
28.3581,77.24279,304.82,0.55,0.51,2025-01-12,2002,SNPP,SNPP,n,2,281.99,0.84,N,0
28.35735,77.24171,305.17,0.55,0.51,2025-01-12,2002,SNPP,SNPP,n,2,282.54,1.41,N,0
29.91322,74.94572,302.86,0.39,0.6,2025-01-12,2002,SNPP,SNPP,n,2,281.42,0.82,N,2
32.10408,74.18218,295.42,0.48,0.65,2025-01-12,2141,SNPP,SNPP,n,2,281.09,1.23,N,0
32.13123,74.1758,297.65,0.48,0.65,2025-01-12,2141,SNPP,SNPP,n,2,280.03,1.02,N,0
29.90709,74.95373,301.51,0.6,0.71,2025-01-12,2142,SNPP,SNPP,n,2,280.47,0.99,N,2
31.65524,74.17863,299.43,0.49,0.65,2025-01-12,2142,SNPP,SNPP,n,2,279.43,0.77,N,2
28.74654,77.59575,328.83,0.62,0.54,2025-01-13,0718,SNPP,SNPP,n,2,290.06,4.71,D,0
29.38675,77.07724,328.19,0.32,0.55,2025-01-13,0718,SNPP,SNPP,n,2,290.31,2,D,0
28.74667,77.59749,326.25,0.62,0.54,2025-01-13,0718,SNPP,SNPP,n,2,289.73,4.15,D,0
31.81365,75.05069,327.28,0.37,0.58,2025-01-13,0719,SNPP,SNPP,n,2,289.5,1.87,D,0
32.03609,76.59996,333.73,0.6,0.53,2025-01-13,0719,SNPP,SNPP,n,2,290.82,5.79,D,0
32.03309,76.60058,331.17,0.6,0.53,2025-01-13,0719,SNPP,SNPP,n,2,290.39,4.99,D,0
31.39274,75.81699,332.11,0.35,0.56,2025-01-13,0719,SNPP,SNPP,n,2,290.88,2.42,D,0
29.90683,74.94758,333.01,0.42,0.61,2025-01-13,0719,SNPP,SNPP,n,2,287.7,2.47,D,2
32.86014,74.53069,325.39,0.38,0.58,2025-01-13,0720,SNPP,SNPP,n,2,291.42,2.61,D,0
32.44041,73.54905,337.53,0.44,0.62,2025-01-13,0720,SNPP,SNPP,n,2,291.59,3.51,D,0
32.65613,74.44363,357.52,0.57,0.69,2025-01-13,0900,SNPP,SNPP,n,2,292.66,8.32,D,0
31.15526,73.70093,326.37,0.5,0.66,2025-01-13,0900,SNPP,SNPP,n,2,290.98,3.08,D,0
32.76376,73.60201,330.86,0.51,0.66,2025-01-13,0900,SNPP,SNPP,n,2,292.5,2.67,D,0
32.76263,73.60258,326.17,0.51,0.66,2025-01-13,0900,SNPP,SNPP,n,2,292.43,2.44,D,0
32.82566,74.15887,340.6,0.55,0.68,2025-01-13,0900,SNPP,SNPP,n,2,293.9,5.22,D,0
29.96484,77.54916,306.81,0.53,0.67,2025-01-13,1943,SNPP,SNPP,n,2,282.98,1.23,N,0
31.35631,75.55188,298.55,0.32,0.55,2025-01-13,2123,SNPP,SNPP,n,2,279.93,0.5,N,0
29.1269,75.78035,295.3,0.38,0.58,2025-01-13,2123,SNPP,SNPP,n,2,281.73,0.44,N,2
29.12407,75.78085,295.77,0.38,0.58,2025-01-13,2123,SNPP,SNPP,n,2,281.93,1.13,N,0
29.90878,74.95078,308.81,0.32,0.55,2025-01-13,2123,SNPP,SNPP,n,2,280.47,0.7,N,2
30.65167,76.32329,295.31,0.37,0.58,2025-01-13,2123,SNPP,SNPP,n,2,281.89,0.57,N,0
27.66961,76.13124,297.54,0.42,0.61,2025-01-13,2124,SNPP,SNPP,n,2,282.77,1.42,N,2
29.59048,77.59706,348.68,0.43,0.62,2025-01-14,0840,SNPP,SNPP,n,2,292.34,5.32,D,0
29.65509,76.96824,325.34,0.4,0.6,2025-01-14,0840,SNPP,SNPP,n,2,291.18,2.21,D,0
29.56343,75.60379,347.7,0.33,0.55,2025-01-14,0840,SNPP,SNPP,n,2,292.26,2.37,D,0
30.77461,77.70886,351,0.45,0.63,2025-01-14,0840,SNPP,SNPP,n,2,299.55,5.31,D,0
30.77845,77.70313,346.88,0.45,0.63,2025-01-14,0840,SNPP,SNPP,n,2,296.89,11.02,D,0
30.77827,77.70006,341.82,0.45,0.63,2025-01-14,0840,SNPP,SNPP,n,2,296.24,7.15,D,0
29.58975,77.59602,334.41,0.43,0.62,2025-01-14,0840,SNPP,SNPP,n,2,290.88,4.74,D,0
29.4146,77.41219,328,0.42,0.61,2025-01-14,0840,SNPP,SNPP,n,2,291.21,1.9,D,0
31.37629,77.5946,337.73,0.45,0.63,2025-01-14,0841,SNPP,SNPP,n,2,295.7,5.33,D,0
30.99609,77.84444,331.88,0.46,0.64,2025-01-14,0841,SNPP,SNPP,n,2,293.21,3.02,D,0
31.37781,77.59323,332.21,0.45,0.63,2025-01-14,0841,SNPP,SNPP,n,2,295.28,4.76,D,0
31.52746,77.7819,334.23,0.46,0.64,2025-01-14,0841,SNPP,SNPP,n,2,294.2,4.65,D,0
31.59943,75.67487,338.02,0.35,0.56,2025-01-14,0841,SNPP,SNPP,n,2,292.13,2.54,D,0
31.90486,75.67825,337.01,0.35,0.57,2025-01-14,0841,SNPP,SNPP,n,2,290.73,2.7,D,0
31.94837,75.41335,326.85,0.34,0.56,2025-01-14,0841,SNPP,SNPP,n,2,290.72,2.24,D,0
32.6464,74.38121,331.43,0.6,0.53,2025-01-14,0841,SNPP,SNPP,n,2,293.94,4.77,D,0
32.65131,74.38062,340.04,0.6,0.53,2025-01-14,0841,SNPP,SNPP,n,2,293.56,6.66,D,0
32.76485,74.4141,335.79,0.6,0.53,2025-01-14,0841,SNPP,SNPP,n,2,294.71,5.06,D,0
32.77375,74.09769,337.85,0.58,0.52,2025-01-14,0841,SNPP,SNPP,n,2,294.42,4.4,D,0
32.96976,73.90942,334.23,0.56,0.52,2025-01-14,0841,SNPP,SNPP,n,2,291.94,4.45,D,0
32.79761,75.52717,295.88,0.51,0.41,2025-01-14,2104,SNPP,SNPP,n,2,277.11,1.8,N,0
32.79656,75.53255,319.34,0.51,0.41,2025-01-14,2104,SNPP,SNPP,n,2,277.36,1.8,N,0
32.33603,76.15759,295.02,0.55,0.43,2025-01-14,2104,SNPP,SNPP,n,2,272.87,0.56,N,0
32.20394,74.22323,296.14,0.46,0.39,2025-01-14,2104,SNPP,SNPP,n,2,280.06,0.58,N,2
32.1303,74.17926,298.62,0.45,0.39,2025-01-14,2104,SNPP,SNPP,n,2,281.13,0.81,N,0
32.10812,74.17855,298.27,0.45,0.39,2025-01-14,2104,SNPP,SNPP,n,2,281.05,0.72,N,0
32.10641,74.18121,295.78,0.45,0.39,2025-01-14,2104,SNPP,SNPP,n,2,280.67,0.42,N,0
32.05668,74.2688,296.46,0.46,0.39,2025-01-14,2104,SNPP,SNPP,n,2,277.36,0.45,N,0
31.32845,76.89598,295.46,0.42,0.45,2025-01-14,2104,SNPP,SNPP,n,2,281.48,0.61,N,2
31.65532,74.17739,319.35,0.46,0.39,2025-01-14,2104,SNPP,SNPP,n,2,279.49,1.89,N,2
31.65175,74.17648,301.99,0.46,0.39,2025-01-14,2104,SNPP,SNPP,n,2,279.81,1.16,N,2
31.67893,73.96892,305.13,0.45,0.39,2025-01-14,2104,SNPP,SNPP,n,2,280.38,1.36,N,0
31.60574,74.36295,295.15,0.47,0.4,2025-01-14,2104,SNPP,SNPP,n,2,280.82,0.41,N,0
29.9707,77.52338,296.81,0.48,0.48,2025-01-14,2104,SNPP,SNPP,n,2,281.45,0.71,N,0
29.91077,74.95174,301.6,0.53,0.42,2025-01-14,2104,SNPP,SNPP,n,2,280.45,1.21,N,2
32.73892,75.9956,296.46,0.53,0.42,2025-01-14,2104,SNPP,SNPP,n,2,275.36,1.49,N,0
27.67036,76.12994,300.63,0.45,0.47,2025-01-14,2105,SNPP,SNPP,n,2,283.23,1.34,N,2
28.33953,77.22002,305.15,0.5,0.49,2025-01-14,2105,SNPP,SNPP,n,2,275.65,0.97,N,0
27.66834,76.13168,305.74,0.45,0.47,2025-01-14,2105,SNPP,SNPP,n,2,283.83,1.78,N,2
27.66945,76.13444,296.9,0.45,0.47,2025-01-14,2105,SNPP,SNPP,n,2,283.06,1.14,N,2
27.08154,73.8195,295.38,0.52,0.41,2025-01-14,2105,SNPP,SNPP,n,2,283.72,0.7,N,2
29.84342,73.53784,332.52,0.43,0.38,2025-01-15,0821,SNPP,SNPP,n,2,292.92,3.42,D,0
29.96128,77.89429,338.34,0.47,0.48,2025-01-15,0821,SNPP,SNPP,n,2,294.66,2.63,D,0
31.07351,77.43868,344.85,0.46,0.47,2025-01-15,0822,SNPP,SNPP,n,2,299.38,8.71,D,0
30.82976,73.59044,332.05,0.44,0.38,2025-01-15,0822,SNPP,SNPP,n,2,291.14,2.8,D,0
30.83744,73.62217,331.95,0.44,0.39,2025-01-15,0822,SNPP,SNPP,n,2,292.17,2.7,D,0
30.98563,74.47913,344.05,0.48,0.4,2025-01-15,0822,SNPP,SNPP,n,2,296.57,11.85,D,0
30.47717,75.74441,329.41,0.55,0.42,2025-01-15,0822,SNPP,SNPP,n,2,290.64,4.52,D,0
30.98932,74.47854,339.99,0.48,0.4,2025-01-15,0822,SNPP,SNPP,n,2,292.73,11.85,D,0
30.47326,75.745,329.41,0.55,0.42,2025-01-15,0822,SNPP,SNPP,n,2,292.13,3.84,D,0
30.83941,78.46337,326.41,0.52,0.5,2025-01-15,0822,SNPP,SNPP,n,2,286.79,4.42,D,0
30.94082,73.50314,326.3,0.44,0.38,2025-01-15,0822,SNPP,SNPP,n,2,292.93,1.51,D,0
31.06874,73.89443,336.73,0.46,0.39,2025-01-15,0822,SNPP,SNPP,n,2,294.27,3.41,D,0
31.1496,74.40137,329.56,0.48,0.4,2025-01-15,0822,SNPP,SNPP,n,2,294.47,2.61,D,0
31.07949,73.7761,331.62,0.45,0.39,2025-01-15,0822,SNPP,SNPP,n,2,293.46,1.87,D,0
31.3388,75.75513,327.26,0.56,0.43,2025-01-15,0822,SNPP,SNPP,n,2,291.98,3.12,D,0
31.62018,77.72386,325.84,0.48,0.48,2025-01-15,0822,SNPP,SNPP,n,2,288.47,4.74,D,0
31.62448,77.72176,339.18,0.48,0.48,2025-01-15,0822,SNPP,SNPP,n,2,288.54,4.74,D,0
31.24574,73.86173,329.65,0.46,0.39,2025-01-15,0822,SNPP,SNPP,n,2,293.34,2.85,D,0
31.2468,73.86327,330.32,0.46,0.39,2025-01-15,0822,SNPP,SNPP,n,2,293.15,3.14,D,0
31.51726,75.58148,333.6,0.55,0.43,2025-01-15,0822,SNPP,SNPP,n,2,294.51,4.53,D,0
31.3537,73.85707,332.02,0.46,0.39,2025-01-15,0822,SNPP,SNPP,n,2,292.31,3.09,D,0
31.57893,75.67767,328.22,0.56,0.43,2025-01-15,0822,SNPP,SNPP,n,2,292.38,2.19,D,0
31.46169,73.56911,343.44,0.45,0.39,2025-01-15,0822,SNPP,SNPP,n,2,294.04,6.21,D,0
32.00661,76.63306,327.14,0.42,0.45,2025-01-15,0822,SNPP,SNPP,n,2,292.02,2.56,D,0
32.03873,75.56586,327.23,0.56,0.43,2025-01-15,0822,SNPP,SNPP,n,2,294.14,3.19,D,0
32.20005,75.34145,330.13,0.54,0.42,2025-01-15,0822,SNPP,SNPP,n,2,292.68,5.23,D,0
32.40677,73.53127,329.95,0.45,0.39,2025-01-15,0822,SNPP,SNPP,n,2,293.3,3.17,D,0
32.71321,74.40161,326.18,0.5,0.41,2025-01-15,0822,SNPP,SNPP,n,2,295.29,2.02,D,0
32.71346,74.39917,327.89,0.5,0.41,2025-01-15,0822,SNPP,SNPP,n,2,293.9,1.99,D,0
32.77621,74.15816,334.75,0.49,0.4,2025-01-15,0822,SNPP,SNPP,n,2,295.49,6.06,D,0
32.85563,74.21127,346.42,0.49,0.4,2025-01-15,0822,SNPP,SNPP,n,2,295.65,9.59,D,0
32.85997,74.2159,344.34,0.49,0.4,2025-01-15,0822,SNPP,SNPP,n,2,297.61,9.59,D,0
32.89252,73.99702,325.28,0.48,0.4,2025-01-15,0822,SNPP,SNPP,n,2,295.37,1.97,D,0
31.15814,75.55973,325.22,0.54,0.42,2025-01-15,0822,SNPP,SNPP,n,2,291.7,2.46,D,0
30.83791,77.70528,341.63,0.47,0.48,2025-01-15,0822,SNPP,SNPP,n,2,291.37,14.44,D,0
30.61063,76.91621,332.71,0.42,0.45,2025-01-15,0822,SNPP,SNPP,n,2,293.41,2.71,D,0
32.20377,74.22121,304.06,0.39,0.36,2025-01-15,2045,SNPP,SNPP,n,2,279.99,0.91,N,2
31.68656,75.55568,332.38,0.38,0.36,2025-01-15,2045,SNPP,SNPP,n,2,282.62,7.47,N,0
31.62124,74.42613,295.7,0.39,0.36,2025-01-15,2045,SNPP,SNPP,n,2,278.87,0.44,N,2
31.62099,74.40508,296.83,0.39,0.36,2025-01-15,2045,SNPP,SNPP,n,2,278.91,0.27,N,0
31.61533,74.3745,308.6,0.39,0.36,2025-01-15,2045,SNPP,SNPP,n,2,279.77,1.43,N,2
31.61042,74.4071,300.03,0.39,0.36,2025-01-15,2045,SNPP,SNPP,n,2,281.44,0.46,N,0
